date,city,country,latitude,longitude,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone
2023-12-16, Bogota,Colombia,4.711,-74.0721,22.025000000000002,15.416666666666666,759.5,21.46666666666667,16.395833333333332,44.666666666666664
2023-12-17, Bogota,Colombia,4.711,-74.0721,23.395833333333332,16.383333333333333,583.7083333333334,25.8625,12.170833333333334,39.041666666666664
2023-12-18, Bogota,Colombia,4.711,-74.0721,20.029166666666665,14.025,709.1666666666666,28.212500000000002,16.941666666666666,38.166666666666664
2023-12-19, Bogota,Colombia,4.711,-74.0721,24.599999999999998,17.233333333333334,582.875,24.71666666666667,10.508333333333333,43.041666666666664
2023-12-20, Bogota,Colombia,4.711,-74.0721,20.212500000000002,14.154166666666667,530.7916666666666,21.729166666666668,10.770833333333334,38.625
2023-12-21, Bogota,Colombia,4.711,-74.0721,29.666666666666668,20.754166666666666,597.375,23.545833333333334,12.429166666666667,47.25
2023-12-22, Bogota,Colombia,4.711,-74.0721,32.74583333333333,23.05,856.5,24.079166666666666,14.604166666666666,41.333333333333336
2023-12-23, Bogota,Colombia,4.711,-74.0721,24.504166666666666,17.2625,714.5833333333334,17.141666666666666,11.266666666666666,38.666666666666664
2023-12-24, Bogota,Colombia,4.711,-74.0721,25.8,18.26666666666667,702.375,19.404166666666665,12.408333333333333,27.791666666666668
2023-12-25, Bogota,Colombia,4.711,-74.0721,24.516666666666666,17.404166666666665,855.25,16.766666666666666,13.295833333333334,24.75
2023-12-26, Bogota,Colombia,4.711,-74.0721,24.97083333333333,17.808333333333334,776.3333333333334,22.004166666666666,14.679166666666667,23.958333333333332
2023-12-27, Bogota,Colombia,4.711,-74.0721,16.416666666666668,12.120833333333332,514.0416666666666,14.470833333333333,11.291666666666666,26.833333333333332
2023-12-28, Bogota,Colombia,4.711,-74.0721,27.754166666666666,20.466666666666665,617.9583333333334,24.979166666666668,12.595833333333333,27.333333333333332
2023-12-29, Bogota,Colombia,4.711,-74.0721,34.4625,25.183333333333334,759.9583333333334,26.104166666666668,14.083333333333334,32.125
2023-12-30, Bogota,Colombia,4.711,-74.0721,22.02916666666667,16.058333333333334,501.4583333333333,22.1125,7.470833333333334,31.25
2023-12-31, Bogota,Colombia,4.711,-74.0721,28.733333333333334,20.883333333333333,658.125,23.837500000000002,8.995833333333334,36.458333333333336
2024-01-01, Bogota,Colombia,4.711,-74.0721,36.3375,26.370833333333334,669.0,25.566666666666666,13.408333333333333,40.875
2024-01-02, Bogota,Colombia,4.711,-74.0721,31.320833333333336,22.320833333333336,704.8333333333334,23.729166666666668,12.295833333333334,40.625
2024-01-03, Bogota,Colombia,4.711,-74.0721,22.8875,16.099999999999998,461.9583333333333,21.304166666666667,8.920833333333333,39.208333333333336
2024-01-04, Bogota,Colombia,4.711,-74.0721,27.954166666666666,19.533333333333335,590.5416666666666,24.233333333333334,12.329166666666666,44.791666666666664
2024-01-05, Bogota,Colombia,4.711,-74.0721,31.479166666666668,22.145833333333332,729.0416666666666,23.34166666666667,11.341666666666667,42.291666666666664
2024-01-06, Bogota,Colombia,4.711,-74.0721,24.995833333333334,17.795833333333334,693.875,21.075,12.158333333333333,42.708333333333336
2024-01-07, Bogota,Colombia,4.711,-74.0721,16.895833333333332,11.929166666666667,572.7916666666666,15.795833333333334,7.633333333333333,37.416666666666664
2024-01-08, Bogota,Colombia,4.711,-74.0721,19.504166666666666,13.762500000000001,567.8333333333334,15.816666666666668,9.533333333333333,45.0
2024-01-09, Bogota,Colombia,4.711,-74.0721,23.170833333333334,16.404166666666665,611.875,18.279166666666665,9.4625,51.708333333333336
2024-01-10, Bogota,Colombia,4.711,-74.0721,22.820833333333336,16.087500000000002,698.875,21.9375,11.174999999999999,44.291666666666664
2024-01-11, Bogota,Colombia,4.711,-74.0721,25.733333333333334,18.05,749.5416666666666,21.033333333333335,11.820833333333333,45.208333333333336
2024-01-12, Bogota,Colombia,4.711,-74.0721,26.7,18.691666666666666,600.0416666666666,22.7625,11.3125,45.75
2024-01-13, Bogota,Colombia,4.711,-74.0721,32.18333333333333,22.4875,749.3333333333334,27.308333333333334,13.5375,44.291666666666664
2024-01-14, Bogota,Colombia,4.711,-74.0721,29.145833333333332,20.408333333333335,762.9583333333334,20.675,13.65,50.708333333333336
2024-01-15, Bogota,Colombia,4.711,-74.0721,21.6375,15.129166666666668,640.625,22.400000000000002,10.795833333333334,48.666666666666664
2024-01-16, Bogota,Colombia,4.711,-74.0721,13.3125,9.304166666666667,505.1666666666667,15.141666666666666,8.075000000000001,44.333333333333336
2024-01-17, Bogota,Colombia,4.711,-74.0721,11.083333333333334,7.741666666666666,496.9583333333333,14.387500000000001,8.358333333333333,39.958333333333336
2024-01-18, Bogota,Colombia,4.711,-74.0721,15.4375,10.904166666666667,515.5,13.262500000000001,7.570833333333334,37.458333333333336
2024-01-19, Bogota,Colombia,4.711,-74.0721,14.6625,10.308333333333334,531.2083333333334,14.520833333333334,8.520833333333334,40.666666666666664
2024-01-20, Bogota,Colombia,4.711,-74.0721,16.404166666666665,11.487499999999999,522.7083333333334,14.945833333333333,8.5375,34.5
2024-01-21, Bogota,Colombia,4.711,-74.0721,15.454166666666666,10.833333333333334,549.2083333333334,12.295833333333334,8.5875,31.583333333333332
2024-01-22, Bogota,Colombia,4.711,-74.0721,12.6,8.845833333333333,443.25,11.541666666666666,6.991666666666667,36.25
2024-01-23, Bogota,Colombia,4.711,-74.0721,14.391666666666666,9.991666666666667,505.8333333333333,13.6,7.333333333333333,48.625
2024-01-24, Bogota,Colombia,4.711,-74.0721,13.366666666666667,9.354166666666666,506.9583333333333,16.933333333333334,8.4375,50.333333333333336
2024-01-25, Bogota,Colombia,4.711,-74.0721,17.925,12.487499999999999,587.25,17.7625,11.950000000000001,48.5
2024-01-26, Bogota,Colombia,4.711,-74.0721,25.724999999999998,17.825,723.25,25.383333333333336,14.4125,47.25
2024-01-27, Bogota,Colombia,4.711,-74.0721,39.145833333333336,27.1875,1088.75,28.741666666666664,19.979166666666668,64.125
2024-01-28, Bogota,Colombia,4.711,-74.0721,31.433333333333334,21.833333333333332,567.2916666666666,24.9875,13.033333333333333,59.916666666666664
2024-01-29, Bogota,Colombia,4.711,-74.0721,33.59166666666667,23.329166666666666,701.6666666666666,30.083333333333332,14.35,54.666666666666664
2024-01-30, Bogota,Colombia,4.711,-74.0721,28.9375,20.129166666666666,636.75,27.425,13.533333333333333,56.333333333333336
2024-01-31, Bogota,Colombia,4.711,-74.0721,38.49583333333333,26.837500000000002,835.5,26.087500000000002,13.529166666666667,44.791666666666664
2024-02-01, Bogota,Colombia,4.711,-74.0721,30.075,21.037499999999998,857.4583333333334,24.483333333333334,14.762500000000001,48.25
2024-02-02, Bogota,Colombia,4.711,-74.0721,23.90833333333333,16.858333333333334,542.1666666666666,25.395833333333332,12.029166666666667,38.666666666666664
2024-02-03, Bogota,Colombia,4.711,-74.0721,21.554166666666664,15.291666666666666,634.2916666666666,26.912499999999998,12.387500000000001,44.583333333333336
2024-02-04, Bogota,Colombia,4.711,-74.0721,29.745833333333334,21.008333333333333,855.2083333333334,32.81666666666667,15.65,43.5
2024-02-05, Bogota,Colombia,4.711,-74.0721,15.133333333333333,10.762500000000001,664.5833333333334,22.125,12.2875,34.125
2024-02-06, Bogota,Colombia,4.711,-74.0721,22.454166666666666,15.891666666666666,815.5833333333334,19.650000000000002,13.891666666666666,32.0
2024-02-07, Bogota,Colombia,4.711,-74.0721,17.875,12.608333333333334,739.0416666666666,18.287499999999998,14.591666666666667,21.791666666666668
2024-02-08, Bogota,Colombia,4.711,-74.0721,28.287499999999998,19.970833333333335,937.625,22.483333333333334,15.15,33.083333333333336
2024-02-09, Bogota,Colombia,4.711,-74.0721,17.654166666666665,12.445833333333333,657.2916666666666,19.208333333333332,10.408333333333333,24.0
2024-02-10, Bogota,Colombia,4.711,-74.0721,13.566666666666668,9.641666666666667,587.2916666666666,10.283333333333333,8.525,24.25
2024-02-11, Bogota,Colombia,4.711,-74.0721,19.008333333333333,13.8375,624.625,12.491666666666667,8.458333333333334,35.458333333333336
2024-02-12, Bogota,Colombia,4.711,-74.0721,27.579166666666666,20.25,688.7083333333334,17.641666666666666,10.291666666666666,46.0
2024-02-13, Bogota,Colombia,4.711,-74.0721,37.574999999999996,27.02916666666667,875.4166666666666,28.266666666666666,13.9375,43.875
2024-02-14, Bogota,Colombia,4.711,-74.0721,26.09583333333333,19.3,579.9166666666666,22.508333333333336,9.433333333333334,34.791666666666664
2024-02-15, Bogota,Colombia,4.711,-74.0721,19.941666666666666,15.2875,500.0833333333333,11.766666666666666,6.879166666666666,36.583333333333336
2024-02-16, Bogota,Colombia,4.711,-74.0721,19.670833333333334,14.745833333333335,666.2083333333334,14.633333333333333,10.112499999999999,28.875
2024-02-17, Bogota,Colombia,4.711,-74.0721,13.5375,9.995833333333334,593.8333333333334,12.333333333333334,8.908333333333333,24.541666666666668
2024-02-18, Bogota,Colombia,4.711,-74.0721,19.695833333333333,14.454166666666666,705.2083333333334,14.15,9.320833333333333,30.416666666666668
2024-02-19, Bogota,Colombia,4.711,-74.0721,32.983333333333334,23.958333333333332,959.6666666666666,19.754166666666666,11.270833333333334,42.166666666666664
2024-02-20, Bogota,Colombia,4.711,-74.0721,22.295833333333334,16.029166666666665,446.75,19.529166666666665,4.029166666666667,50.583333333333336
2024-02-21, Bogota,Colombia,4.711,-74.0721,18.158333333333335,12.966666666666667,356.6666666666667,13.445833333333333,2.404166666666667,50.333333333333336
2024-02-22, Bogota,Colombia,4.711,-74.0721,16.170833333333334,11.450000000000001,379.0416666666667,15.458333333333334,2.620833333333333,39.291666666666664
2024-02-23, Bogota,Colombia,4.711,-74.0721,18.587500000000002,13.183333333333332,441.375,18.275000000000002,5.0375000000000005,44.875
2024-02-24, Bogota,Colombia,4.711,-74.0721,20.5,14.466666666666667,532.875,21.84583333333333,8.450000000000001,55.458333333333336
2024-02-25, Bogota,Colombia,4.711,-74.0721,39.541666666666664,27.75,645.25,28.479166666666668,12.112499999999999,59.0
2024-02-26, Bogota,Colombia,4.711,-74.0721,34.8625,24.429166666666664,625.0833333333334,27.079166666666666,11.754166666666668,58.458333333333336
2024-02-27, Bogota,Colombia,4.711,-74.0721,33.94166666666667,23.745833333333334,651.1666666666666,27.65416666666667,11.845833333333333,61.375
2024-02-28, Bogota,Colombia,4.711,-74.0721,35.21666666666667,24.912499999999998,938.875,31.441666666666666,16.575,58.5
2024-02-29, Bogota,Colombia,4.711,-74.0721,35.4625,25.400000000000002,775.0416666666666,29.075,11.9125,61.0
2024-03-01, Bogota,Colombia,4.711,-74.0721,42.329166666666666,30.15833333333333,1077.0416666666667,28.325,13.470833333333333,70.375
2024-03-02, Bogota,Colombia,4.711,-74.0721,40.0875,28.391666666666666,815.5,29.508333333333336,13.695833333333333,71.20833333333333
2024-03-03, Bogota,Colombia,4.711,-74.0721,36.74166666666667,25.945833333333336,686.8333333333334,30.079166666666666,14.116666666666667,61.833333333333336
2024-03-04, Bogota,Colombia,4.711,-74.0721,31.420833333333334,22.004166666666666,756.0833333333334,29.395833333333332,12.120833333333332,59.708333333333336
2024-03-05, Bogota,Colombia,4.711,-74.0721,34.324999999999996,23.95,828.0,26.308333333333334,11.716666666666667,63.416666666666664
2024-03-06, Bogota,Colombia,4.711,-74.0721,40.525,28.150000000000002,976.125,24.183333333333334,11.3375,57.916666666666664
2024-03-07, Bogota,Colombia,4.711,-74.0721,36.50833333333333,25.5,881.7083333333334,27.974999999999998,12.9625,55.958333333333336
2024-03-08, Bogota,Colombia,4.711,-74.0721,28.36666666666667,20.020833333333332,880.7083333333334,22.933333333333334,10.924999999999999,37.25
2024-03-09, Bogota,Colombia,4.711,-74.0721,26.241666666666664,18.770833333333332,665.3333333333334,15.145833333333334,9.316666666666666,32.291666666666664
2024-03-10, Bogota,Colombia,4.711,-74.0721,20.479166666666668,14.783333333333333,664.9166666666666,15.204166666666666,8.975,32.166666666666664
2024-03-11, Bogota,Colombia,4.711,-74.0721,29.066666666666666,21.333333333333332,826.75,15.241666666666667,9.8375,33.75
2024-03-12, Bogota,Colombia,4.711,-74.0721,26.6375,19.599999999999998,710.3333333333334,13.495833333333332,8.825000000000001,30.416666666666668
2024-03-13, Bogota,Colombia,4.711,-74.0721,25.916666666666668,18.879166666666666,696.125,14.341666666666667,8.75,33.083333333333336
2024-03-14, Bogota,Colombia,4.711,-74.0721,23.90416666666667,17.191666666666666,747.4166666666666,14.895833333333334,9.779166666666667,36.416666666666664
2024-03-15, Bogota,Colombia,4.711,-74.0721,30.825,22.025000000000002,713.625,16.929166666666667,8.854166666666666,36.458333333333336
2024-03-16, Bogota,Colombia,4.711,-74.0721,31.133333333333336,22.270833333333332,725.9583333333334,18.208333333333332,8.929166666666667,39.75
2024-03-17, Bogota,Colombia,4.711,-74.0721,33.1,23.583333333333332,798.6666666666666,18.4375,7.858333333333333,45.0
2024-03-18, Bogota,Colombia,4.711,-74.0721,31.204166666666666,22.354166666666668,672.3333333333334,17.1125,7.754166666666666,40.416666666666664
2024-03-19, Bogota,Colombia,4.711,-74.0721,22.741666666666664,16.354166666666668,759.875,15.808333333333332,8.991666666666667,36.583333333333336
2024-03-20, Bogota,Colombia,4.711,-74.0721,35.46666666666667,25.554166666666664,920.2083333333334,23.254166666666666,11.091666666666667,38.333333333333336
2024-03-21, Bogota,Colombia,4.711,-74.0721,43.8375,31.46666666666667,805.5833333333334,28.8875,12.5875,47.166666666666664
2024-03-22, Bogota,Colombia,4.711,-74.0721,44.37083333333334,31.662499999999998,943.2083333333334,24.912499999999998,10.737499999999999,64.91666666666667
2024-03-23, Bogota,Colombia,4.711,-74.0721,51.05833333333334,35.975,807.8333333333334,30.02916666666667,11.295833333333334,60.541666666666664
2024-03-24, Bogota,Colombia,4.711,-74.0721,44.666666666666664,31.766666666666666,904.4583333333334,27.97083333333333,10.0875,51.916666666666664
2024-03-25, Bogota,Colombia,4.711,-74.0721,39.80416666666667,28.34583333333333,823.625,25.133333333333336,10.279166666666667,53.833333333333336
2024-03-26, Bogota,Colombia,4.711,-74.0721,23.625,16.666666666666668,663.7916666666666,21.541666666666668,6.083333333333333,49.333333333333336
2024-03-27, Bogota,Colombia,4.711,-74.0721,23.95,16.875,475.7916666666667,17.087500000000002,3.8833333333333333,50.833333333333336
2024-03-28, Bogota,Colombia,4.711,-74.0721,22.241666666666664,15.641666666666666,447.5833333333333,17.5125,3.8541666666666665,48.666666666666664
2024-03-29, Bogota,Colombia,4.711,-74.0721,33.166666666666664,23.337500000000002,613.5833333333334,20.400000000000002,7.829166666666667,47.041666666666664
2024-03-30, Bogota,Colombia,4.711,-74.0721,49.32916666666667,34.59583333333333,1080.625,25.854166666666668,14.737499999999999,48.875
2024-03-31, Bogota,Colombia,4.711,-74.0721,49.38333333333333,34.166666666666664,1092.75,25.47083333333333,15.483333333333334,45.083333333333336
2024-04-01, Bogota,Colombia,4.711,-74.0721,48.37916666666666,33.5875,981.625,27.912499999999998,14.875,44.875
2024-04-02, Bogota,Colombia,4.711,-74.0721,31.441666666666666,21.933333333333334,839.0416666666666,24.504166666666666,11.333333333333334,41.791666666666664
2024-04-03, Bogota,Colombia,4.711,-74.0721,32.25416666666667,22.629166666666666,996.7916666666666,23.625,13.770833333333334,32.416666666666664
2024-04-04, Bogota,Colombia,4.711,-74.0721,21.52916666666667,15.204166666666666,742.25,17.491666666666667,11.166666666666666,27.416666666666668
2024-04-05, Bogota,Colombia,4.711,-74.0721,22.275000000000002,15.8375,804.2083333333334,12.741666666666667,10.175,27.75
2024-04-06, Bogota,Colombia,4.711,-74.0721,21.220833333333335,15.170833333333334,893.375,12.479166666666666,10.3375,26.166666666666668
2024-04-07, Bogota,Colombia,4.711,-74.0721,20.150000000000002,14.1625,772.7916666666666,12.945833333333333,8.870833333333334,32.458333333333336
2024-04-08, Bogota,Colombia,4.711,-74.0721,23.195833333333336,16.516666666666666,649.9583333333334,13.408333333333333,7.545833333333333,31.416666666666668
2024-04-09, Bogota,Colombia,4.711,-74.0721,30.204166666666666,21.8625,773.2916666666666,14.558333333333332,8.200000000000001,38.791666666666664
2024-04-10, Bogota,Colombia,4.711,-74.0721,36.0375,26.179166666666664,744.0416666666666,17.279166666666665,9.195833333333333,46.791666666666664
2024-04-11, Bogota,Colombia,4.711,-74.0721,39.9,28.291666666666668,872.4166666666666,21.754166666666666,10.916666666666666,56.875
2024-04-12, Bogota,Colombia,4.711,-74.0721,39.0875,27.504166666666666,795.875,22.95,8.941666666666666,63.25
2024-04-13, Bogota,Colombia,4.711,-74.0721,39.1875,27.258333333333336,782.6666666666666,20.462500000000002,8.416666666666666,57.875
2024-04-14, Bogota,Colombia,4.711,-74.0721,40.19583333333333,28.25,774.4166666666666,22.0625,10.25,57.125
2024-04-15, Bogota,Colombia,4.711,-74.0721,35.704166666666666,25.070833333333336,855.5,30.116666666666664,12.933333333333332,55.625
2024-04-16, Bogota,Colombia,4.711,-74.0721,43.0375,29.991666666666664,752.6666666666666,29.666666666666668,13.791666666666666,59.25
2024-04-17, Bogota,Colombia,4.711,-74.0721,43.625,30.15833333333333,753.75,26.066666666666666,11.829166666666666,59.208333333333336
2024-04-18, Bogota,Colombia,4.711,-74.0721,44.4625,31.47083333333333,1085.6666666666667,25.400000000000002,15.895833333333334,36.416666666666664
2024-04-19, Bogota,Colombia,4.711,-74.0721,16.55,11.725,775.6666666666666,20.337500000000002,12.15,32.25
2024-04-20, Bogota,Colombia,4.711,-74.0721,24.28333333333333,17.066666666666666,980.9166666666666,25.974999999999998,12.670833333333333,39.375
2023-01-01, Brasilia,Brazil,-15.8267,-47.9218,8.520833333333334,5.920833333333333,211.08333333333334,14.604166666666666,1.1333333333333333,47.0
2023-01-02, Brasilia,Brazil,-15.8267,-47.9218,11.1625,7.729166666666667,228.04166666666666,16.108333333333334,1.6291666666666667,50.083333333333336
2023-01-03, Brasilia,Brazil,-15.8267,-47.9218,14.095833333333333,9.758333333333333,244.08333333333334,15.658333333333333,1.8041666666666665,44.916666666666664
2023-01-04, Brasilia,Brazil,-15.8267,-47.9218,11.7125,8.208333333333334,239.375,15.566666666666668,1.2750000000000001,34.458333333333336
2023-01-05, Brasilia,Brazil,-15.8267,-47.9218,8.154166666666667,5.7124999999999995,202.95833333333334,8.970833333333333,1.2333333333333334,36.0
2023-01-06, Brasilia,Brazil,-15.8267,-47.9218,7.4875,5.245833333333333,209.45833333333334,10.720833333333333,1.175,30.291666666666668
2023-01-07, Brasilia,Brazil,-15.8267,-47.9218,10.0375,7.0375000000000005,240.79166666666666,13.15,1.4208333333333334,28.375
2023-01-08, Brasilia,Brazil,-15.8267,-47.9218,11.129166666666668,7.795833333333333,259.25,14.929166666666667,1.375,32.416666666666664
2023-01-09, Brasilia,Brazil,-15.8267,-47.9218,13.5375,9.466666666666667,321.9166666666667,20.733333333333334,1.5583333333333333,33.25
2023-01-10, Brasilia,Brazil,-15.8267,-47.9218,18.92083333333333,13.120833333333335,479.5833333333333,21.316666666666666,3.3708333333333336,42.583333333333336
2023-01-11, Brasilia,Brazil,-15.8267,-47.9218,13.5,9.308333333333334,287.3333333333333,17.458333333333332,1.7750000000000001,55.958333333333336
2023-01-12, Brasilia,Brazil,-15.8267,-47.9218,23.95,16.666666666666668,452.9166666666667,23.6875,2.5208333333333335,46.916666666666664
2023-01-13, Brasilia,Brazil,-15.8267,-47.9218,16.741666666666667,11.679166666666667,288.3333333333333,18.841666666666665,1.6500000000000001,36.625
2023-01-14, Brasilia,Brazil,-15.8267,-47.9218,21.77916666666667,15.220833333333333,508.5416666666667,22.454166666666666,2.3041666666666667,44.75
2023-01-15, Brasilia,Brazil,-15.8267,-47.9218,18.150000000000002,12.679166666666667,388.8333333333333,22.96666666666667,1.8375000000000001,37.708333333333336
2023-01-16, Brasilia,Brazil,-15.8267,-47.9218,12.641666666666666,8.804166666666667,235.33333333333334,16.037499999999998,1.4749999999999999,45.541666666666664
2023-01-17, Brasilia,Brazil,-15.8267,-47.9218,7.570833333333333,5.158333333333333,176.625,11.174999999999999,1.55,55.458333333333336
2023-01-18, Brasilia,Brazil,-15.8267,-47.9218,10.075000000000001,6.933333333333334,181.5,12.825000000000001,1.5999999999999999,51.041666666666664
2023-01-19, Brasilia,Brazil,-15.8267,-47.9218,16.870833333333334,11.708333333333334,353.9583333333333,26.108333333333334,2.5458333333333334,37.125
2023-01-20, Brasilia,Brazil,-15.8267,-47.9218,17.529166666666665,12.191666666666668,377.8333333333333,22.412499999999998,1.9416666666666667,36.5
2023-01-21, Brasilia,Brazil,-15.8267,-47.9218,17.470833333333335,12.154166666666667,340.5,21.224999999999998,2.0791666666666666,32.958333333333336
2023-01-22, Brasilia,Brazil,-15.8267,-47.9218,14.112499999999999,9.908333333333333,296.2916666666667,17.708333333333332,1.2875,29.041666666666668
2023-01-23, Brasilia,Brazil,-15.8267,-47.9218,6.895833333333333,4.854166666666667,178.125,6.920833333333333,1.1041666666666667,33.333333333333336
2023-01-24, Brasilia,Brazil,-15.8267,-47.9218,9.641666666666667,6.766666666666667,199.875,8.791666666666666,0.9750000000000001,30.375
2023-01-25, Brasilia,Brazil,-15.8267,-47.9218,7.5874999999999995,5.3125,228.20833333333334,10.416666666666666,1.2125000000000001,30.416666666666668
2023-01-26, Brasilia,Brazil,-15.8267,-47.9218,12.1875,8.5375,252.75,14.708333333333334,1.5833333333333333,28.875
2023-01-27, Brasilia,Brazil,-15.8267,-47.9218,9.604166666666666,6.7250000000000005,260.9166666666667,13.866666666666667,1.5083333333333335,30.375
2023-01-28, Brasilia,Brazil,-15.8267,-47.9218,16.158333333333335,11.25,318.25,19.216666666666665,1.6791666666666665,39.458333333333336
2023-01-29, Brasilia,Brazil,-15.8267,-47.9218,14.0875,9.716666666666667,271.8333333333333,17.141666666666666,1.7666666666666666,45.875
2023-01-30, Brasilia,Brazil,-15.8267,-47.9218,16.779166666666665,11.654166666666667,336.6666666666667,21.412499999999998,2.0166666666666666,40.25
2023-01-31, Brasilia,Brazil,-15.8267,-47.9218,12.058333333333332,8.354166666666666,282.4166666666667,18.516666666666666,1.7249999999999999,44.916666666666664
2023-02-01, Brasilia,Brazil,-15.8267,-47.9218,16.779166666666665,11.6625,401.75,26.820833333333336,2.65,42.75
2023-02-02, Brasilia,Brazil,-15.8267,-47.9218,11.058333333333332,7.645833333333333,261.2083333333333,19.925,1.9000000000000001,43.791666666666664
2023-02-03, Brasilia,Brazil,-15.8267,-47.9218,14.970833333333333,10.362499999999999,371.875,26.320833333333336,2.670833333333333,49.791666666666664
2023-02-04, Brasilia,Brazil,-15.8267,-47.9218,14.674999999999999,10.195833333333333,244.5,16.116666666666667,1.9208333333333334,49.916666666666664
2023-02-05, Brasilia,Brazil,-15.8267,-47.9218,12.541666666666666,8.720833333333333,247.79166666666666,14.4625,1.7,51.458333333333336
2023-02-06, Brasilia,Brazil,-15.8267,-47.9218,20.1375,13.954166666666666,388.25,26.708333333333332,2.5500000000000003,47.25
2023-02-07, Brasilia,Brazil,-15.8267,-47.9218,12.3125,8.508333333333333,274.1666666666667,16.1125,1.6375,58.5
2023-02-08, Brasilia,Brazil,-15.8267,-47.9218,13.554166666666667,9.325000000000001,337.625,23.65833333333333,2.1666666666666665,50.583333333333336
2023-02-09, Brasilia,Brazil,-15.8267,-47.9218,19.754166666666666,13.579166666666666,384.5416666666667,27.025000000000002,2.595833333333333,45.375
2023-02-10, Brasilia,Brazil,-15.8267,-47.9218,10.808333333333332,7.375,253.0,15.516666666666666,1.2333333333333334,48.333333333333336
2023-02-11, Brasilia,Brazil,-15.8267,-47.9218,7.495833333333334,5.133333333333334,205.58333333333334,11.025,1.0916666666666666,55.833333333333336
2023-02-12, Brasilia,Brazil,-15.8267,-47.9218,10.975,7.5125,253.66666666666666,17.087500000000002,1.8166666666666667,44.416666666666664
2023-02-13, Brasilia,Brazil,-15.8267,-47.9218,12.2125,8.458333333333334,246.41666666666666,15.420833333333334,1.6624999999999999,45.958333333333336
2023-02-14, Brasilia,Brazil,-15.8267,-47.9218,9.516666666666667,6.558333333333334,214.125,14.491666666666667,1.425,42.416666666666664
2023-02-15, Brasilia,Brazil,-15.8267,-47.9218,8.741666666666667,6.020833333333333,245.875,17.066666666666666,1.7708333333333333,42.125
2023-02-16, Brasilia,Brazil,-15.8267,-47.9218,17.8,12.341666666666667,356.7916666666667,20.604166666666668,2.316666666666667,53.0
2023-02-17, Brasilia,Brazil,-15.8267,-47.9218,24.2,16.787499999999998,415.5833333333333,30.34583333333333,3.0541666666666667,50.666666666666664
2023-02-18, Brasilia,Brazil,-15.8267,-47.9218,17.416666666666668,12.154166666666667,302.375,21.158333333333335,1.5041666666666667,46.708333333333336
2023-02-19, Brasilia,Brazil,-15.8267,-47.9218,10.366666666666667,7.216666666666666,197.625,10.950000000000001,1.3291666666666666,39.625
2023-02-20, Brasilia,Brazil,-15.8267,-47.9218,17.01666666666667,11.825000000000001,347.875,19.545833333333334,2.4291666666666667,35.083333333333336
2023-02-21, Brasilia,Brazil,-15.8267,-47.9218,20.287499999999998,14.108333333333334,483.7916666666667,24.641666666666666,2.6791666666666667,36.333333333333336
2023-02-22, Brasilia,Brazil,-15.8267,-47.9218,9.729166666666666,6.729166666666667,247.29166666666666,16.995833333333334,1.3166666666666667,44.708333333333336
2023-02-23, Brasilia,Brazil,-15.8267,-47.9218,14.945833333333333,10.395833333333334,271.0416666666667,18.075,1.3666666666666665,37.041666666666664
2023-02-24, Brasilia,Brazil,-15.8267,-47.9218,12.004166666666668,8.383333333333333,220.54166666666666,13.566666666666668,1.3333333333333333,47.0
2023-02-25, Brasilia,Brazil,-15.8267,-47.9218,22.008333333333336,15.325000000000001,407.5,31.391666666666666,2.841666666666667,38.833333333333336
2023-02-26, Brasilia,Brazil,-15.8267,-47.9218,15.4375,10.729166666666666,247.70833333333334,15.529166666666667,1.5916666666666668,48.958333333333336
2023-02-27, Brasilia,Brazil,-15.8267,-47.9218,10.1625,7.045833333333333,174.625,10.466666666666667,1.1666666666666667,43.416666666666664
2023-02-28, Brasilia,Brazil,-15.8267,-47.9218,9.487499999999999,6.570833333333333,170.75,11.029166666666667,1.3208333333333333,45.458333333333336
2023-03-01, Brasilia,Brazil,-15.8267,-47.9218,24.0,16.670833333333334,505.2916666666667,25.704166666666666,3.1333333333333333,39.083333333333336
2023-03-02, Brasilia,Brazil,-15.8267,-47.9218,8.85,6.133333333333333,190.125,11.6875,1.3291666666666666,48.208333333333336
2023-03-03, Brasilia,Brazil,-15.8267,-47.9218,9.9,6.8500000000000005,223.79166666666666,13.720833333333333,1.2416666666666667,50.083333333333336
2023-03-04, Brasilia,Brazil,-15.8267,-47.9218,18.962500000000002,13.220833333333333,389.0833333333333,23.204166666666666,1.2958333333333334,39.583333333333336
2023-03-05, Brasilia,Brazil,-15.8267,-47.9218,10.420833333333333,7.204166666666667,227.08333333333334,17.162499999999998,1.7125000000000001,65.29166666666667
2023-03-06, Brasilia,Brazil,-15.8267,-47.9218,19.629166666666666,13.633333333333333,457.625,37.06666666666667,3.3833333333333333,52.0
2023-03-07, Brasilia,Brazil,-15.8267,-47.9218,20.308333333333334,14.120833333333332,260.0833333333333,17.379166666666666,2.0083333333333333,57.166666666666664
2023-03-08, Brasilia,Brazil,-15.8267,-47.9218,13.508333333333333,9.466666666666667,229.91666666666666,15.8375,1.3291666666666666,37.375
2023-03-09, Brasilia,Brazil,-15.8267,-47.9218,14.166666666666666,9.9,255.375,18.679166666666667,1.6083333333333334,38.916666666666664
2023-03-10, Brasilia,Brazil,-15.8267,-47.9218,18.670833333333334,13.0,388.0416666666667,27.49166666666667,2.245833333333333,39.166666666666664
